#Batch CD-search tool	NIH/NLM/NCBI
#cdsid	QM3-qcdsearch-B3AA733A4BDE41-1CD58AD9E4528FF7
#datatype	hitsFull Results
#status	0
#Start time	2020-12-09T13:44:56	Run time	0:00:09:22
#status	success

Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Q#363 - >326:Streptococcus agalactiae 138spar | DN94_05425	non-specific	273577	77	253	0.00264745	38.8648	TIGR01361	DAHP_synth_Bsub	N	cl17225
Q#363 - >326:Streptococcus agalactiae 138spar | DN94_05425	non-specific	273577	77	253	0.00264745	38.8648	TIGR01361	DAHP_synth_Bsub	N	cl17225
Q#363 - >326:Streptococcus agalactiae 138spar | DN94_05425	non-specific	273577	77	253	0.00264745	38.8648	TIGR01361	DAHP_synth_Bsub	N	cl17225
Q#364 - >327:Streptococcus agalactiae NGBS061 | EN72_06455	specific	274655	2	329	0	562.589	TIGR03569	NeuB_NnaB	 - 	cl30262
Q#364 - >327:Streptococcus agalactiae NGBS061 | EN72_06455	superfamily	274655	2	329	0	562.589	cl30262	NeuB_NnaB superfamily	 - 	 - 
Q#364 - >327:Streptococcus agalactiae NGBS061 | EN72_06455	non-specific	274655	2	329	0	562.589	TIGR03569	NeuB_NnaB	 - 	cl30262
Q#364 - >327:Streptococcus agalactiae NGBS061 | EN72_06455	specific	225000	2	335	3.08769e-137	393.236	COG2089	SpsE	 - 	cl30261
Q#364 - >327:Streptococcus agalactiae NGBS061 | EN72_06455	superfamily	225000	2	335	3.08769e-137	393.236	cl30261	SpsE superfamily	 - 	 - 
Q#364 - >327:Streptococcus agalactiae NGBS061 | EN72_06455	non-specific	225000	2	335	3.08769e-137	393.236	COG2089	SpsE	 - 	cl30261
Q#364 - >327:Streptococcus agalactiae NGBS061 | EN72_06455	specific	376990	22	259	3.57391e-137	388.78	pfam03102	NeuB	 - 	cl17225
Q#364 - >327:Streptococcus agalactiae NGBS061 | EN72_06455	superfamily	388417	22	259	3.57391e-137	388.78	cl17225	DAHP_synth_1 superfamily	 - 	 - 
Q#364 - >327:Streptococcus agalactiae NGBS061 | EN72_06455	non-specific	376990	22	259	3.57391e-137	388.78	pfam03102	NeuB	 - 	cl17225
Q#364 - >327:Streptococcus agalactiae NGBS061 | EN72_06455	non-specific	163337	2	324	7.55612e-102	302.687	TIGR03586	PseI	 - 	cl31462
Q#364 - >327:Streptococcus agalactiae NGBS061 | EN72_06455	superfamily	163337	2	324	7.55612e-102	302.687	cl31462	PseI superfamily	 - 	 - 
Q#364 - >327:Streptococcus agalactiae NGBS061 | EN72_06455	non-specific	163337	2	324	7.55612e-102	302.687	TIGR03586	PseI	 - 	cl31462
Q#364 - >327:Streptococcus agalactiae NGBS061 | EN72_06455	specific	212160	277	332	1.57824e-18	78.151	cd11615	SAF_NeuB_like	 - 	cl00555
Q#364 - >327:Streptococcus agalactiae NGBS061 | EN72_06455	superfamily	382078	277	332	1.57824e-18	78.151	cl00555	SAF superfamily	 - 	 - 
Q#364 - >327:Streptococcus agalactiae NGBS061 | EN72_06455	non-specific	212160	277	332	1.57824e-18	78.151	cd11615	SAF_NeuB_like	 - 	cl00555
Q#364 - >327:Streptococcus agalactiae NGBS061 | EN72_06455	non-specific	378023	277	335	6.02423e-09	51.4079	pfam08666	SAF	 - 	cl00555
Q#364 - >327:Streptococcus agalactiae NGBS061 | EN72_06455	non-specific	378023	277	335	6.02423e-09	51.4079	pfam08666	SAF	 - 	cl00555
Q#364 - >327:Streptococcus agalactiae NGBS061 | EN72_06455	specific	214862	277	335	7.02251e-07	45.635	smart00858	SAF	 - 	cl00555
Q#364 - >327:Streptococcus agalactiae NGBS061 | EN72_06455	non-specific	214862	277	335	7.02251e-07	45.635	smart00858	SAF	 - 	cl00555
Q#364 - >327:Streptococcus agalactiae NGBS061 | EN72_06455	non-specific	225431	99	260	0.000299531	41.9657	COG2876	AroGA	N	cl17225
Q#364 - >327:Streptococcus agalactiae NGBS061 | EN72_06455	non-specific	225431	99	260	0.000299531	41.9657	COG2876	AroGA	N	cl17225
Q#364 - >327:Streptococcus agalactiae NGBS061 | EN72_06455	non-specific	273577	77	253	0.0025535	38.8648	TIGR01361	DAHP_synth_Bsub	N	cl17225
Q#364 - >327:Streptococcus agalactiae NGBS061 | EN72_06455	non-specific	273577	77	253	0.0025535	38.8648	TIGR01361	DAHP_synth_Bsub	N	cl17225
Q#365 - >328:Streptococcus agalactiae NGBS572 | EN73_05990	specific	274655	2	329	0	562.589	TIGR03569	NeuB_NnaB	 - 	cl30262
Q#365 - >328:Streptococcus agalactiae NGBS572 | EN73_05990	superfamily	274655	2	329	0	562.589	cl30262	NeuB_NnaB superfamily	 - 	 - 
Q#365 - >328:Streptococcus agalactiae NGBS572 | EN73_05990	non-specific	274655	2	329	0	562.589	TIGR03569	NeuB_NnaB	 - 	cl30262
Q#365 - >328:Streptococcus agalactiae NGBS572 | EN73_05990	specific	225000	2	335	3.08769e-137	393.236	COG2089	SpsE	 - 	cl30261
Q#365 - >328:Streptococcus agalactiae NGBS572 | EN73_05990	superfamily	225000	2	335	3.08769e-137	393.236	cl30261	SpsE superfamily	 - 	 - 
Q#365 - >328:Streptococcus agalactiae NGBS572 | EN73_05990	non-specific	225000	2	335	3.08769e-137	393.236	COG2089	SpsE	 - 	cl30261
Q#365 - >328:Streptococcus agalactiae NGBS572 | EN73_05990	specific	376990	22	259	3.57391e-137	388.78	pfam03102	NeuB	 - 	cl17225
Q#365 - >328:Streptococcus agalactiae NGBS572 | EN73_05990	superfamily	388417	22	259	3.57391e-137	388.78	cl17225	DAHP_synth_1 superfamily	 - 	 - 
Q#365 - >328:Streptococcus agalactiae NGBS572 | EN73_05990	non-specific	376990	22	259	3.57391e-137	388.78	pfam03102	NeuB	 - 	cl17225
Q#365 - >328:Streptococcus agalactiae NGBS572 | EN73_05990	non-specific	163337	2	324	7.55612e-102	302.687	TIGR03586	PseI	 - 	cl31462
Q#365 - >328:Streptococcus agalactiae NGBS572 | EN73_05990	superfamily	163337	2	324	7.55612e-102	302.687	cl31462	PseI superfamily	 - 	 - 
Q#365 - >328:Streptococcus agalactiae NGBS572 | EN73_05990	non-specific	163337	2	324	7.55612e-102	302.687	TIGR03586	PseI	 - 	cl31462
Q#365 - >328:Streptococcus agalactiae NGBS572 | EN73_05990	specific	212160	277	332	1.57824e-18	78.151	cd11615	SAF_NeuB_like	 - 	cl00555
Q#365 - >328:Streptococcus agalactiae NGBS572 | EN73_05990	superfamily	382078	277	332	1.57824e-18	78.151	cl00555	SAF superfamily	 - 	 - 
Q#365 - >328:Streptococcus agalactiae NGBS572 | EN73_05990	non-specific	212160	277	332	1.57824e-18	78.151	cd11615	SAF_NeuB_like	 - 	cl00555
Q#365 - >328:Streptococcus agalactiae NGBS572 | EN73_05990	non-specific	378023	277	335	6.02423e-09	51.4079	pfam08666	SAF	 - 	cl00555
Q#365 - >328:Streptococcus agalactiae NGBS572 | EN73_05990	non-specific	378023	277	335	6.02423e-09	51.4079	pfam08666	SAF	 - 	cl00555
Q#365 - >328:Streptococcus agalactiae NGBS572 | EN73_05990	specific	214862	277	335	7.02251e-07	45.635	smart00858	SAF	 - 	cl00555
Q#365 - >328:Streptococcus agalactiae NGBS572 | EN73_05990	non-specific	214862	277	335	7.02251e-07	45.635	smart00858	SAF	 - 	cl00555
Q#365 - >328:Streptococcus agalactiae NGBS572 | EN73_05990	non-specific	225431	99	260	0.000299531	41.9657	COG2876	AroGA	N	cl17225
Q#365 - >328:Streptococcus agalactiae NGBS572 | EN73_05990	non-specific	225431	99	260	0.000299531	41.9657	COG2876	AroGA	N	cl17225
Q#365 - >328:Streptococcus agalactiae NGBS572 | EN73_05990	non-specific	273577	77	253	0.0025535	38.8648	TIGR01361	DAHP_synth_Bsub	N	cl17225
Q#365 - >328:Streptococcus agalactiae NGBS572 | EN73_05990	non-specific	273577	77	253	0.0025535	38.8648	TIGR01361	DAHP_synth_Bsub	N	cl17225
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	specific	274655	2	329	0	562.203	TIGR03569	NeuB_NnaB	 - 	cl30262
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	superfamily	274655	2	329	0	562.203	cl30262	NeuB_NnaB superfamily	 - 	 - 
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	274655	2	329	0	562.203	TIGR03569	NeuB_NnaB	 - 	cl30262
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	274655	2	329	0	562.203	TIGR03569	NeuB_NnaB	 - 	cl30262
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	274655	2	329	0	562.203	TIGR03569	NeuB_NnaB	 - 	cl30262
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	274655	2	329	0	562.203	TIGR03569	NeuB_NnaB	 - 	cl30262
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	274655	2	329	0	562.203	TIGR03569	NeuB_NnaB	 - 	cl30262
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	274655	2	329	0	562.203	TIGR03569	NeuB_NnaB	 - 	cl30262
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	specific	225000	2	335	4.0072e-137	392.851	COG2089	SpsE	 - 	cl30261
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	superfamily	225000	2	335	4.0072e-137	392.851	cl30261	SpsE superfamily	 - 	 - 
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	225000	2	335	4.0072e-137	392.851	COG2089	SpsE	 - 	cl30261
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	225000	2	335	4.0072e-137	392.851	COG2089	SpsE	 - 	cl30261
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	225000	2	335	4.0072e-137	392.851	COG2089	SpsE	 - 	cl30261
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	225000	2	335	4.0072e-137	392.851	COG2089	SpsE	 - 	cl30261
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	225000	2	335	4.0072e-137	392.851	COG2089	SpsE	 - 	cl30261
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	225000	2	335	4.0072e-137	392.851	COG2089	SpsE	 - 	cl30261
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	specific	376990	22	259	4.58851e-137	388.78	pfam03102	NeuB	 - 	cl17225
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	superfamily	388417	22	259	4.58851e-137	388.78	cl17225	DAHP_synth_1 superfamily	 - 	 - 
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	376990	22	259	4.58851e-137	388.78	pfam03102	NeuB	 - 	cl17225
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	376990	22	259	4.58851e-137	388.78	pfam03102	NeuB	 - 	cl17225
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	376990	22	259	4.58851e-137	388.78	pfam03102	NeuB	 - 	cl17225
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	376990	22	259	4.58851e-137	388.78	pfam03102	NeuB	 - 	cl17225
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	376990	22	259	4.58851e-137	388.78	pfam03102	NeuB	 - 	cl17225
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	376990	22	259	4.58851e-137	388.78	pfam03102	NeuB	 - 	cl17225
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	163337	2	324	8.47002e-102	302.302	TIGR03586	PseI	 - 	cl31462
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	superfamily	163337	2	324	8.47002e-102	302.302	cl31462	PseI superfamily	 - 	 - 
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	163337	2	324	8.47002e-102	302.302	TIGR03586	PseI	 - 	cl31462
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	163337	2	324	8.47002e-102	302.302	TIGR03586	PseI	 - 	cl31462
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	163337	2	324	8.47002e-102	302.302	TIGR03586	PseI	 - 	cl31462
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	163337	2	324	8.47002e-102	302.302	TIGR03586	PseI	 - 	cl31462
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	163337	2	324	8.47002e-102	302.302	TIGR03586	PseI	 - 	cl31462
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	163337	2	324	8.47002e-102	302.302	TIGR03586	PseI	 - 	cl31462
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	specific	212160	277	332	1.59478e-18	78.151	cd11615	SAF_NeuB_like	 - 	cl00555
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	superfamily	382078	277	332	1.59478e-18	78.151	cl00555	SAF superfamily	 - 	 - 
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	212160	277	332	1.59478e-18	78.151	cd11615	SAF_NeuB_like	 - 	cl00555
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	212160	277	332	1.59478e-18	78.151	cd11615	SAF_NeuB_like	 - 	cl00555
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	212160	277	332	1.59478e-18	78.151	cd11615	SAF_NeuB_like	 - 	cl00555
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	212160	277	332	1.59478e-18	78.151	cd11615	SAF_NeuB_like	 - 	cl00555
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	212160	277	332	1.59478e-18	78.151	cd11615	SAF_NeuB_like	 - 	cl00555
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	212160	277	332	1.59478e-18	78.151	cd11615	SAF_NeuB_like	 - 	cl00555
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	378023	277	335	6.00819e-09	51.4079	pfam08666	SAF	 - 	cl00555
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	378023	277	335	6.00819e-09	51.4079	pfam08666	SAF	 - 	cl00555
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	378023	277	335	6.00819e-09	51.4079	pfam08666	SAF	 - 	cl00555
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	378023	277	335	6.00819e-09	51.4079	pfam08666	SAF	 - 	cl00555
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	378023	277	335	6.00819e-09	51.4079	pfam08666	SAF	 - 	cl00555
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	378023	277	335	6.00819e-09	51.4079	pfam08666	SAF	 - 	cl00555
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	378023	277	335	6.00819e-09	51.4079	pfam08666	SAF	 - 	cl00555
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	specific	214862	277	335	6.79555e-07	45.635	smart00858	SAF	 - 	cl00555
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	214862	277	335	6.79555e-07	45.635	smart00858	SAF	 - 	cl00555
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	214862	277	335	6.79555e-07	45.635	smart00858	SAF	 - 	cl00555
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	214862	277	335	6.79555e-07	45.635	smart00858	SAF	 - 	cl00555
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	214862	277	335	6.79555e-07	45.635	smart00858	SAF	 - 	cl00555
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	214862	277	335	6.79555e-07	45.635	smart00858	SAF	 - 	cl00555
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	214862	277	335	6.79555e-07	45.635	smart00858	SAF	 - 	cl00555
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	225431	99	260	0.000325011	41.5805	COG2876	AroGA	N	cl17225
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	225431	99	260	0.000325011	41.5805	COG2876	AroGA	N	cl17225
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	225431	99	260	0.000325011	41.5805	COG2876	AroGA	N	cl17225
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	225431	99	260	0.000325011	41.5805	COG2876	AroGA	N	cl17225
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	225431	99	260	0.000325011	41.5805	COG2876	AroGA	N	cl17225
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	225431	99	260	0.000325011	41.5805	COG2876	AroGA	N	cl17225
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	225431	99	260	0.000325011	41.5805	COG2876	AroGA	N	cl17225
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	273577	77	253	0.00264745	38.8648	TIGR01361	DAHP_synth_Bsub	N	cl17225
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	273577	77	253	0.00264745	38.8648	TIGR01361	DAHP_synth_Bsub	N	cl17225
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	273577	77	253	0.00264745	38.8648	TIGR01361	DAHP_synth_Bsub	N	cl17225
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	273577	77	253	0.00264745	38.8648	TIGR01361	DAHP_synth_Bsub	N	cl17225
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	273577	77	253	0.00264745	38.8648	TIGR01361	DAHP_synth_Bsub	N	cl17225
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	273577	77	253	0.00264745	38.8648	TIGR01361	DAHP_synth_Bsub	N	cl17225
Q#366 - >329:Streptococcus agalactiae ILRI005 | MSA_12810	non-specific	273577	77	253	0.00264745	38.8648	TIGR01361	DAHP_synth_Bsub	N	cl17225
Q#367 - >330:Streptococcus agalactiae 2-22 (serotype Ib) | GBS222_0993	specific	274655	2	329	0	562.203	TIGR03569	NeuB_NnaB	 - 	cl30262
Q#367 - >330:Streptococcus agalactiae 2-22 (serotype Ib) | GBS222_0993	superfamily	274655	2	329	0	562.203	cl30262	NeuB_NnaB superfamily	 - 	 - 
Q#367 - >330:Streptococcus agalactiae 2-22 (serotype Ib) | GBS222_0993	non-specific	274655	2	329	0	562.203	TIGR03569	NeuB_NnaB	 - 	cl30262
Q#367 - >330:Streptococcus agalactiae 2-22 (serotype Ib) | GBS222_0993	non-specific	274655	2	329	0	562.203	TIGR03569	NeuB_NnaB	 - 	cl30262
Q#367 - >330:Streptococcus agalactiae 2-22 (serotype Ib) | GBS222_0993	non-specific	274655	2	329	0	562.203	TIGR03569	NeuB_NnaB	 - 	cl30262
Q#367 - >330:Streptococcus agalactiae 2-22 (serotype Ib) | GBS222_0993	non-specific	274655	2	329	0	562.203	TIGR03569	NeuB_NnaB	 - 	cl30262
Q#367 - >330:Streptococcus agalactiae 2-22 (serotype Ib) | GBS222_0993	non-specific	274655	2	329	0	562.203	TIGR03569	NeuB_NnaB	 - 	cl30262
Q#367 - >330:Streptococcus agalactiae 2-22 (serotype Ib) | GBS222_0993	non-specific	274655	2	329	0	562.203	TIGR03569	NeuB_NnaB	 - 	cl30262
Q#367 - >330:Streptococcus agalactiae 2-22 (serotype Ib) | GBS222_0993	specific	225000	2	335	4.0072e-137	392.851	COG2089	SpsE	 - 	cl30261
Q#367 - >330:Streptococcus agalactiae 2-22 (serotype Ib) | GBS222_0993	superfamily	225000	2	335	4.0072e-137	392.851	cl30261	SpsE superfamily	 - 	 - 
Q#367 - >330:Streptococcus agalactiae 2-22 (serotype Ib) | GBS222_0993	non-specific	225000	2	335	4.0072e-137	392.851	COG2089	SpsE	 - 	cl30261
Q#367 - >330:Streptococcus agalactiae 2-22 (serotype Ib) | GBS222_0993	non-specific	225000	2	335	4.0072e-137	392.851	COG2089	SpsE	 - 	cl30261
Q#367 - >330:Streptococcus agalactiae 2-22 (serotype Ib) | GBS222_0993	non-specific	225000	2	335	4.0072e-137	392.851	COG2089	SpsE	 - 	cl30261
Q#367 - >330:Streptococcus agalactiae 2-22 (serotype Ib) | GBS222_0993	non-specific	225000	2	335	4.0072e-137	392.851	COG2089	SpsE	 - 	cl30261
Q#367 - >330:Streptococcus agalactiae 2-22 (serotype Ib) | GBS222_0993	non-specific	225000	2	335	4.0072e-137	392.851	COG2089	SpsE	 - 	cl30261
Q#367 - >330:Streptococcus agalactiae 2-22 (serotype Ib) | GBS222_0993	non-specific	225000	2	335	4.0072e-137	392.851	COG2089	SpsE	 - 	cl30261
Q#367 - >330:Streptococcus agalactiae 2-22 (serotype Ib) | GBS222_0993	specific	376990	22	259	4.58851e-137	388.78	pfam03102	NeuB	 - 	cl17225
Q#367 - >330:Streptococcus agalactiae 2-22 (serotype Ib) | GBS222_0993	superfamily	388417	22	259	4.58851e-137	388.78	cl17225	DAHP_synth_1 superfamily	 - 	 - 
Q#367 - >330:Streptococcus agalactiae 2-22 (serotype Ib) | GBS222_0993	non-specific	376990	22	259	4.58851e-137	388.78	pfam03102	NeuB	 - 	cl17225
Q#367 - >330:Streptococcus agalactiae 2-22 (serotype Ib) | GBS222_0993	non-specific	376990	22	259	4.58851e-137	388.78	pfam03102	NeuB	 - 	cl17225
Q#367 - >330:Streptococcus agalactiae 2-22 (serotype Ib) | GBS222_0993	non-specific	376990	22	259	4.58851e-137	388.78	pfam03102	NeuB	 - 	cl17225
Q#367 - >330:Streptococcus agalactiae 2-22 (serotype Ib) | GBS222_0993	non-specific	376990	22	259	4.58851e-137	388.78	pfam03102	NeuB	 - 	cl17225
Q#367 - >330:Streptococcus agalactiae 2-22 (serotype Ib) | GBS222_0993	non-specific	376990	22	259	4.58851e-137	388.78	pfam03102	NeuB	 - 	cl17225
Q#367 - >330:Streptococcus agalactiae 2-22 (serotype Ib) | GBS222_0993	non-specific	376990	22	259	4.58851e-137	388.78	pfam03102	NeuB	 - 	cl17225
Q#367 - >330:Streptococcus agalactiae 2-22 (serotype Ib) | GBS222_0993	non-specific	163337	2	324	8.47002e-102	302.302	TIGR03586	PseI	 - 	cl31462
Q#367 - >330:Streptococcus agalactiae 2-22 (serotype Ib) | GBS222_0993	superfamily	163337	2	324	8.47002e-102	302.302	cl31462	PseI superfamily	 - 	 - 
Q#367 - >330:Streptococcus agalactiae 2-22 (serotype Ib) | GBS222_0993	non-specific	163337	2	324	8.47002e-102	302.302	TIGR03586	PseI	 - 	cl31462
Q#367 - >330:Streptococcus agalactiae 2-22 (serotype Ib) | GBS222_0993	non-specific	163337	2	324	8.47002e-102	302.302	TIGR03586	PseI	 - 	cl31462
Q#367 - >330:Streptococcus agalactiae 2-22 (serotype Ib) | GBS222_0993	non-specific	163337	2	324	8.47002e-102	302.302	TIGR03586	PseI	 - 	cl31462
Q#367 - >330:Streptococcus agalactiae 2-22 (serotype Ib) | GBS222_0993	non-specific	163337	2	324	8.47002e-102	302.302	TIGR03586	PseI	 - 	cl31462
Q#367 - >330:Streptococcus agalactiae 2-22 (serotype Ib) | GBS222_0993	non-specific	163337	2	324	8.47002e-102	302.302	TIGR03586	PseI	 - 	cl31462
Q#367 - >330:Streptococcus agalactiae 2-22 (serotype Ib) | GBS222_0993	non-specific	163337	2	324	8.47002e-102	302.302	TIGR03586	PseI	 - 	cl31462
Q#367 - >330:Streptococcus agalactiae 2-22 (serotype Ib) | GBS222_0993	specific	212160	277	332	1.59478e-18	78.151	cd11615	SAF_NeuB_like	 - 	cl00555
Q#367 - >330:Streptococcus agalactiae 2-22 (serotype Ib) | GBS222_0993	superfamily	382078	277	332	1.59478e-18	78.151	cl00555	SAF superfamily	 - 	 - 
Q#367 - >330:Streptococcus agalactiae 2-22 (serotype Ib) | GBS222_0993	non-specific	212160	277	332	1.59478e-18	78.151	cd11615	SAF_NeuB_like	 - 	cl00555
Q#367 - >330:Streptococcus agalactiae 2-22 (serotype Ib) | GBS222_0993	non-specific	212160	277	332	1.59478e-18	78.151	cd11615	SAF_NeuB_like	 - 	cl00555
Q#367 - >330:Streptococcus agalactiae 2-22 (serotype Ib) | GBS222_0993	non-specific	212160	277	332	1.59478e-18	78.151	cd11615	SAF_NeuB_like	 - 	cl00555
Q#367 - >330:Streptococcus agalactiae 2-22 (serotype Ib) | GBS222_0993	non-specific	212160	277	332	1.59478e-18	78.151	cd11615	SAF_NeuB_like	 - 	cl00555
